timestamp,industry,cleaned_text
2025-08-28 20:00:48+00:00,Energy,"as the united states has transformed into a net exporter of oil and gas, china’s fossil fuel imports have surged. learn more about china's energy security and how it compares to the united states in our chinapower feature:"
2025-08-28 20:22:56+00:00,Energy,"breaking india's $17b savings from russian oil erased by trump's 50% tariffs, slashing exports by $37b. textiles, gems, jewelry face massive job losses. indiaeconomy trumptariffs russianoil tradewar source: reuters"
2025-08-28 20:36:49+00:00,Energy,"breaking: india's imports of russian oil are set to rise in september, 'in defiance' of the united states, according to reuters report."
2025-08-28 20:44:51+00:00,Energy,"breaking: reuters reports that india’s imports of russian oil are expected to increase in september, despite u.s. opposition."
2025-08-28 20:45:56+00:00,Energy,italian wine and olive oil exports hit by new us tariffs as trade tensions escalate producers face hundreds of millions in losses and risk losing market share to global competitors amid ongoing negotiations
2025-08-28 20:56:38+00:00,Energy,"india's russian oil imports will increase in september, despite us tariffs, reuters reports. india's russian oil imports will increase by 10-20% in september, despite u.s. tariffs aimed at pressuring new delhi into severing economic ties w/ moscow."
2025-08-28 20:59:37+00:00,Energy,"the price of oil tanked, sulk slogan. and total exports are up over last year. but yeah, maybe we shouldn't rely so heavily on oil exports, huh?"
2025-08-28 21:01:40+00:00,Energy,“are lng exports to europe being sold at a higher price than canadian gas is sold to u.s. producers? absolutely.” why is carney selling our resources at a discount so the u.s. can make a profit?
2025-08-28 21:16:38+00:00,Energy,"india's bold move: russian oil imports defy us pressure! — india oil imports september 2025, russian oil trade relations, us sanctions impact on india . read more ="
2025-08-28 21:30:00+00:00,Energy,"india defies u.s. pressure, boosts russian oil imports india is set to raise russian oil imports by 10–20% in september, despite new 50% u.s. tariffs. refiners are seizing steep discounts as russia offloads excess crude due to refinery outages from ukrainian drone attacks. washington accuses india of ""profiteering,"" but new delhi calls out western double standards. source: reuters"
2025-08-28 21:44:43+00:00,Energy,india's exports of petroleum products has been flat from 2017-2025. the us trade advisors claims that india is profiteering from refining huge quantities of russian crude oil for selling rathen than consumption is not borne out by the actual figures.
2025-08-28 23:07:42+00:00,Energy,"exports are up, price of oil tanked, trump tariffs you little shit weasel. you stiff got nuthin, huh?"
2025-08-28 23:40:27+00:00,Energy,i mean peter is a maga retardo but even he should be ashamed at this. india imports 4.5m bpd of crude and produces 1m bpd that is 5.5m bpd. if it exports 1m bpd then that means domestic consumption is 4.5m bpd. clearly most of the imported oil is refined for domestic consumption.
2025-08-28 23:40:32+00:00,Energy,"breaking: the ucp has abandoned conservative financial principles! alberta's 2025-26 deficit is now forecast at $6.5 billion—a shocking $1.3 billion higher than the spring budget projection. they blame volatile oil prices and global trade uncertainty, but is this just an excuse for fiscal mismanagement? true conservatives demand balanced budgets and accountability—time for the ucp to get back on track. abpoli ucp conservativevalues fiscalresponsibility abpoli cdnpoli"
2025-08-29 12:57:10+00:00,Energy,"self-declared “vishwaguru's” oil buy became pvt oil companies “jackpot”, while ordinary indians foot the bill. india projected itself as a winner by saving 17 billion dollars through cheap russian oil imports. the reality is that trump’s 50 percent tariffs have already erased those gains. exports worth 37 billion dollars yearly are now under threat, and lakhs of jobs in textiles, gems and jewellery are hanging by a thread. who actually benefited? pvt refiners in gujarat and elsewhere cornered nearly 40 percent of india’s oil basket and booked record profits. big corporates insulated themselves and turned the policy into windfalls. exporters in labour-intensive sectors are collapsing under the weight of tariffs without any state protection. workers, artisans and small traders are staring at pink slips, wage cuts and shrinking incomes. this is what the modi model truly represents. the so-called national savings never reached citizens. they were captured in private boardrooms while households were left to struggle with insecurity and rising costs. profits for friends, pain for people. that is bjp's diplomacy in one line."
2025-08-29 12:59:54+00:00,Energy,"breaking: us president donald trump’s 50% tariffs on indian exports threaten hundreds of thousands of jobs, with traders warning of halted production as orders dry up. insight: the steep tariffs, doubled from 25% to punish india for buying russian oil, are crushing key export sectors like textiles, jewelry, and seafood, rendering indian goods uncompetitive compared to rivals in vietnam and bangladesh. question: can india pivot to new markets or negotiate a trade deal to save its export-driven industries, or will these tariffs devastate livelihoods and slow its economic growth?"
2025-08-29 13:00:01+00:00,Energy,"rcep, japan, and china: pm modi’s asia playbook to safeguard indian interests against donald trump’s tariffs over russian oil. ( writes how trump's tariffs are pushing india towards rcep and china, while increasing collaboration with japan)"
2025-08-29 14:00:14+00:00,Energy,"panama is fueling iran's illicit oil trade and should not escape consequences of enabling iran's evasion of sanctions, much less, receive diplomatic prestige.continue reading at"
2025-08-29 14:09:13+00:00,Energy,"navarro’s analysis is a shaky house of cards! his 50% tariff on india, dressed up as a noble strike against russia’s war chest, crumbles under scrutiny. blaming india’s energy pragmatism—saving $26 billion while the u.s. cheered cheap oil in 2022—is hypocritical nonsense,"
2025-08-29 14:20:53+00:00,Energy,check out what's making headlines in automotive today! •us-eu trade deal cuts auto tariffs •gm pauses hummer ev & escalade iq production •ford launches ev charging network •honda partners with on autonomous tech ford tariffs tradedeal gm hummer ev autonomous news
2025-08-29 14:37:12+00:00,Energy,"the iranian oil minister referred to the activation of the snapback mechanism and whether it would hinder iran’s oil exports: “naturally, the snapback mechanism can, to some extent, create difficulties and force us to adopt new measures. but we are not completely bound by these restrictions, and we will do everything in our power to continue our work.” “for many years we have dealt with restrictions on oil sales. this has led to the accumulation of the necessary expertise to circumvent such limitations.” regarding the scale of oil production, he said: “on average, over the past year, the country’s crude oil production capacity has increased by 127,000 barrels per day.” “the targets set in the seventh development plan define a goal of about 4,580,000 barrels of oil per day.”"
